PCA1,PCA2,Macro_Desastre
-0.41585275348360823,-0.02050508143306675,Seca e Estiagem
1.3649174098855434,-0.2197631251477192,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.413107019169075,-0.01999477821096296,Tempestades Severas
-0.4158951366421523,-0.020587943560009453,Seca e Estiagem
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.4113326434292218,-0.020776264901589524,Inundações e Chuvas
-0.41481291363138184,-0.02041401430539811,Seca e Estiagem
-0.4472897140955622,-0.03210419771938767,Seca e Estiagem
-0.05987121611947798,0.01894427122446457,Tempestades Severas
-0.4158595539428554,-0.02031510434063298,Incêndios Florestais
-0.4339138498864718,-0.027429870943233223,Seca e Estiagem
